ID;RegioS;Perioden;TotaleBevolking_1;Bevolkingsdichtheid_57;TypeEenpersoonshuishouden_122;TypeEenoudergezin_123;TypePaarZonderKind_124;TypePaarMetKindEren_125;BronInkomenAlsWerknemer_126;BronInkomenAlsZelfstandige_127;AfstandTotHuisartsenpraktijk_209;AantalHuisartsenpraktijkenBinnen3Km_210;AfstandTotKinderdagverblijf_214;AantalKinderdagverblijvenBinnen3Km_215;AfstandTotSchoolBasisonderwijs_216;AfstandTotSchoolVmbo_218;AfstandTotSchoolHavoVwo_220;AfstandTotBibliotheek_226;AfstandTotSportterrein_230;AfstandTotOpenbaarGroen_231;AfstandTotOpritHoofdverkeersweg_232;AfstandTotTreinstation_233;Gemeentenaam;Provincienaam;Year
15745;GM0590;2022-01-01;32208.0;3421.0;;;;;;;     0.9;     4.7;     0.5;    15.1;       .;       .;       .;     1.6;       .;       .;     1.6;     4.1;Papendrecht;Zuid-Holland;2022
15746;GM0590;2023-01-01;32277.0;3428.0;;;;;;;;;;;;;;;;;;;Papendrecht;Zuid-Holland;2023
15747;GM1894;1995-01-01;;;;;;;;;;;;;;;;;;;;;Peel en Maas;Limburg;1995
15748;GM1894;1996-01-01;;;;;;;;;;;;;;;;;;;;;Peel en Maas;Limburg;1996
15749;GM1894;1997-01-01;;;;;;;;;;;;;;;;;;;;;Peel en Maas;Limburg;1997
15750;GM1894;1998-01-01;;;;;;;;;;;;;;;;;;;;;Peel en Maas;Limburg;1998
15751;GM1894;1999-01-01;;;;;;;;;;;;;;;;;;;;;Peel en Maas;Limburg;1999
15752;GM1894;2000-01-01;;;;;;;;;;;;;;;;;;;;;Peel en Maas;Limburg;2000
15753;GM1894;2001-01-01;;;;;;;;;;;;;;;;;;;;;Peel en Maas;Limburg;2001
15754;GM1894;2002-01-01;;;;;;;;;;;;;;;;;;;;;Peel en Maas;Limburg;2002
15755;GM1894;2003-01-01;;;;;;;;;;;;;;;;;;;;;Peel en Maas;Limburg;2003
15756;GM1894;2004-01-01;;;;;;;;;;;;;;;;;;;;;Peel en Maas;Limburg;2004
15757;GM1894;2005-01-01;;;;;;;;;;;;;;;;;;;;;Peel en Maas;Limburg;2005
15758;GM1894;2006-01-01;;;;;;;;;;;;;;;;;;;;;Peel en Maas;Limburg;2006
15759;GM1894;2007-01-01;;;;;;;;;;;;;;;;;;;;;Peel en Maas;Limburg;2007
15760;GM1894;2008-01-01;;;;;;;;;;;;;;;;;;;;;Peel en Maas;Limburg;2008
15761;GM1894;2009-01-01;;;;;;;;;;;;;;;;;;;;;Peel en Maas;Limburg;2009
15762;GM1894;2010-01-01;43058.0;270.0;;;;;;;     1.6;     1.1;     1.2;     2.7;     0.8;     4.8;     5.2;       .;     1.3;     0.7;     0.9;     9.1;Peel en Maas;Limburg;2010
15763;GM1894;2011-01-01;43188.0;271.0;    21.3;    33.7;    38.2;    51.9;    43.6;    57.9;     1.6;     1.1;     0.8;     4.5;     0.8;     4.7;     5.1;       .;       .;       .;     0.9;     9.1;Peel en Maas;Limburg;2011
15764;GM1894;2012-01-01;43271.0;271.0;    21.6;    33.8;    38.5;    53.5;    43.8;    61.7;     1.6;     1.1;     0.8;     4.7;     0.8;     4.7;     5.0;     1.4;     1.3;     0.7;     0.9;     9.2;Peel en Maas;Limburg;2012
15765;GM1894;2013-01-01;43302.0;272.0;    21.7;    33.7;    39.0;    54.2;    45.1;    58.3;     1.6;     1.1;     0.8;     5.0;     0.8;     4.5;     5.0;     1.4;       .;       .;     0.9;     9.2;Peel en Maas;Limburg;2013
15766;GM1894;2014-01-01;43314.0;272.0;    22.6;    34.9;    41.0;    56.3;    46.3;    65.8;     1.6;     1.1;     0.8;     4.8;     0.8;     4.5;     5.0;     3.2;       .;       .;     0.9;     9.2;Peel en Maas;Limburg;2014
15767;GM1894;2015-01-01;43448.0;273.0;    22.5;    34.4;    40.6;    59.5;    47.8;    59.5;     1.6;     1.1;     0.8;     4.0;     0.9;     4.5;     5.0;     1.2;     1.2;     0.7;     0.9;     9.2;Peel en Maas;Limburg;2015
15768;GM1894;2016-01-01;43316.0;272.0;    22.9;    36.5;    43.2;    61.1;    48.7;    67.3;     1.6;     1.1;     0.8;     3.7;     0.8;     4.5;     5.0;     1.3;       .;       .;     0.9;     9.2;Peel en Maas;Limburg;2016
15769;GM1894;2017-01-01;43347.0;272.0;    23.5;    37.4;    43.4;    63.5;    49.9;    67.9;     1.6;     1.1;     0.8;     3.3;     0.8;     4.7;     5.0;     1.3;     1.2;     0.6;     0.9;     9.2;Peel en Maas;Limburg;2017
15770;GM1894;2018-01-01;43312.0;272.0;    24.6;    38.1;    43.5;    64.4;    51.0;    70.0;     1.6;     1.1;     0.8;     3.4;     0.8;     4.7;     4.7;     1.6;       .;       .;     0.9;     9.2;Peel en Maas;Limburg;2018
15771;GM1894;2019-01-01;43311.0;272.0;    25.9;    40.7;    46.0;    69.6;    52.9;    80.9;     1.5;     1.2;     0.8;     3.3;     0.8;     4.7;     4.7;     1.6;       .;       .;     0.9;     9.2;Peel en Maas;Limburg;2019
15772;GM1894;2020-01-01;43425.0;272.0;    25.9;    42.0;    46.9;    72.5;    55.2;    80.3;     1.5;     1.2;     0.8;     3.3;     0.8;     4.7;     4.7;     1.6;       .;       .;     0.9;     9.3;Peel en Maas;Limburg;2020
15773;GM1894;2021-01-01;43660.0;274.0;    27.1;       .;    48.7;    77.1;    57.2;       .;     1.5;     1.2;     0.8;     3.1;     0.8;     4.7;     4.7;     1.6;       .;       .;     0.9;     9.7;Peel en Maas;Limburg;2021
15774;GM1894;2022-01-01;44278.0;278.0;;;;;;;     1.5;     1.2;     0.8;     3.4;       .;       .;       .;     1.6;       .;       .;     1.0;     9.4;Peel en Maas;Limburg;2022
15775;GM1894;2023-01-01;45276.0;284.0;;;;;;;;;;;;;;;;;;;Peel en Maas;Limburg;2023
15805;GM0765;1995-01-01;13096.0;263.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Pekela;Groningen;1995
15806;GM0765;1996-01-01;13205.0;266.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Pekela;Groningen;1996
15807;GM0765;1997-01-01;13181.0;265.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Pekela;Groningen;1997
15808;GM0765;1998-01-01;13233.0;266.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Pekela;Groningen;1998
15809;GM0765;1999-01-01;13281.0;267.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Pekela;Groningen;1999
15810;GM0765;2000-01-01;13408.0;270.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Pekela;Groningen;2000
15811;GM0765;2001-01-01;13359.0;269.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Pekela;Groningen;2001
15812;GM0765;2002-01-01;13599.0;274.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Pekela;Groningen;2002
15813;GM0765;2003-01-01;13580.0;276.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Pekela;Groningen;2003
15814;GM0765;2004-01-01;13482.0;274.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Pekela;Groningen;2004
15815;GM0765;2005-01-01;13449.0;274.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Pekela;Groningen;2005
15816;GM0765;2006-01-01;13395.0;273.0;;;;;;;       .;       .;       .;       .;     0.8;     2.4;     6.7;     1.2;     0.9;     0.6;     1.2;       .;Pekela;Groningen;2006
15817;GM0765;2007-01-01;13304.0;271.0;;;;;;;     1.0;     2.3;     5.6;     0.0;     0.8;     2.4;     6.7;     1.2;       .;       .;     1.2;     7.2;Pekela;Groningen;2007
15818;GM0765;2008-01-01;13262.0;270.0;;;;;;;     1.1;     2.3;       .;       .;     0.8;     2.4;     6.7;     1.2;     0.8;     0.6;     1.2;     7.1;Pekela;Groningen;2008
15819;GM0765;2009-01-01;13130.0;267.0;;;;;;;     1.1;     2.3;     5.7;     0.0;     0.8;     2.4;     6.7;     1.2;       .;       .;     1.2;     7.1;Pekela;Groningen;2009
15820;GM0765;2010-01-01;13054.0;266.0;;;;;;;     1.1;     2.3;     5.5;     0.0;     0.8;     2.4;     6.7;       .;     0.8;     0.5;     1.2;     7.1;Pekela;Groningen;2010
15821;GM0765;2011-01-01;12954.0;264.0;    18.3;    26.7;    31.9;    43.5;    37.3;    51.0;     1.1;     2.3;     2.4;     0.8;     0.8;     2.4;     6.8;       .;       .;       .;     1.2;     7.1;Pekela;Groningen;2011
15822;GM0765;2012-01-01;12868.0;262.0;    18.6;    25.9;    32.4;    42.7;    37.2;    42.9;     1.1;     2.3;     2.4;     0.8;     0.8;     2.4;     6.9;     1.2;     0.9;     0.6;     1.2;     6.8;Pekela;Groningen;2012
15823;GM0765;2013-01-01;12804.0;261.0;    18.5;    25.8;    32.9;    42.9;    37.8;    46.5;     1.1;     2.3;     2.4;     0.8;     0.8;     2.4;     6.9;     1.2;       .;       .;     1.2;     6.8;Pekela;Groningen;2013
15824;GM0765;2014-01-01;12706.0;259.0;    19.7;    26.9;    34.0;    45.4;    39.5;    48.7;     1.1;     2.3;     2.4;     0.8;     0.8;     2.4;     6.9;     1.2;       .;       .;     1.2;     6.8;Pekela;Groningen;2014
15825;GM0765;2015-01-01;12678.0;258.0;    20.1;    27.2;    34.9;    45.8;    39.9;    50.9;     1.1;     2.3;     2.4;     0.8;     0.8;     2.4;     6.9;     1.2;     0.8;     0.5;     1.2;     6.8;Pekela;Groningen;2015
15826;GM0765;2016-01-01;12641.0;258.0;    20.7;    28.2;    35.4;    47.8;    41.4;    51.1;     1.1;     2.3;     2.4;     0.8;     0.8;     2.4;     6.9;     1.2;       .;       .;     1.2;     6.8;Pekela;Groningen;2016
15827;GM0765;2017-01-01;12517.0;255.0;    21.1;    30.0;    36.4;    49.2;    42.3;    52.9;     1.2;     1.6;     0.9;     1.8;     0.8;     2.4;     6.9;     1.2;     0.8;     0.5;     1.2;     6.8;Pekela;Groningen;2017
15828;GM0765;2018-01-01;12245.0;250.0;    21.5;    30.7;    37.0;    51.2;    43.1;    55.6;     1.2;     1.6;     0.9;     1.8;     0.8;     2.4;     7.1;     1.2;       .;       .;     1.3;     6.9;Pekela;Groningen;2018
15829;GM0765;2019-01-01;12214.0;249.0;    22.5;    32.4;    38.6;    55.6;    45.0;    62.9;     1.2;     1.6;     0.8;     2.4;     0.8;     2.4;     6.9;     1.3;       .;       .;     1.3;     6.7;Pekela;Groningen;2019
15830;GM0765;2020-01-01;12196.0;249.0;    23.3;    34.2;    40.6;    56.8;    47.3;    63.7;     1.2;     1.6;     0.8;     2.4;     0.8;     2.4;     6.9;     1.3;       .;       .;     1.3;     6.1;Pekela;Groningen;2020
15831;GM0765;2021-01-01;12176.0;248.0;       .;       .;       .;       .;    49.4;       .;     1.2;     1.6;     0.8;     2.5;     0.8;     2.5;     7.0;     1.3;       .;       .;     1.2;     6.2;Pekela;Groningen;2021
15832;GM0765;2022-01-01;12196.0;249.0;;;;;;;     1.2;     1.6;     1.1;     2.7;       .;       .;       .;     2.7;       .;       .;     1.3;     6.4;Pekela;Groningen;2022
15833;GM0765;2023-01-01;12404.0;253.0;;;;;;;;;;;;;;;;;;;Pekela;Groningen;2023
15863;GM1926;1995-01-01;;;;;;;;;;;;;;;;;;;;;Pijnacker-Nootdorp;Zuid-Holland;1995
15864;GM1926;1996-01-01;;;;;;;;;;;;;;;;;;;;;Pijnacker-Nootdorp;Zuid-Holland;1996
15865;GM1926;1997-01-01;;;;;;;;;;;;;;;;;;;;;Pijnacker-Nootdorp;Zuid-Holland;1997
15866;GM1926;1998-01-01;;;;;;;;;;;;;;;;;;;;;Pijnacker-Nootdorp;Zuid-Holland;1998
15867;GM1926;1999-01-01;;;;;;;;;;;;;;;;;;;;;Pijnacker-Nootdorp;Zuid-Holland;1999
15868;GM1926;2000-01-01;;;;;;;;;;;;;;;;;;;;;Pijnacker-Nootdorp;Zuid-Holland;2000
15869;GM1926;2001-01-01;;;;;;;;;;;;;;;;;;;;;Pijnacker-Nootdorp;Zuid-Holland;2001
15870;GM1926;2002-01-01;35123.0;932.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Pijnacker-Nootdorp;Zuid-Holland;2002
15871;GM1926;2003-01-01;35855.0;952.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Pijnacker-Nootdorp;Zuid-Holland;2003
15872;GM1926;2004-01-01;37696.0;1001.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Pijnacker-Nootdorp;Zuid-Holland;2004
15873;GM1926;2005-01-01;39882.0;1059.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Pijnacker-Nootdorp;Zuid-Holland;2005
15874;GM1926;2006-01-01;41695.0;1110.0;;;;;;;       .;       .;       .;       .;     0.7;     1.9;     1.9;     1.7;     0.8;     0.9;     1.5;       .;Pijnacker-Nootdorp;Zuid-Holland;2006
15875;GM1926;2007-01-01;42769.0;1139.0;;;;;;;     0.8;     4.5;     0.8;     7.4;     0.7;     2.0;     2.1;     1.7;       .;       .;     1.5;     4.1;Pijnacker-Nootdorp;Zuid-Holland;2007
15876;GM1926;2008-01-01;43762.0;1165.0;;;;;;;     0.8;     4.7;       .;       .;     0.7;     2.0;     2.1;     1.7;     0.8;     0.9;     1.5;     4.1;Pijnacker-Nootdorp;Zuid-Holland;2008
15877;GM1926;2009-01-01;45900.0;1229.0;;;;;;;     0.8;     4.6;     0.8;     7.2;     0.7;     2.0;     2.1;     2.9;       .;       .;     1.6;     4.0;Pijnacker-Nootdorp;Zuid-Holland;2009
15878;GM1926;2010-01-01;48013.0;1286.0;;;;;;;     0.8;     4.6;     0.8;     8.1;     0.7;     2.5;     2.6;       .;     0.8;     0.7;     1.6;     4.1;Pijnacker-Nootdorp;Zuid-Holland;2010
15879;GM1926;2011-01-01;49286.0;1319.0;    25.5;    32.9;    45.9;    59.4;    50.5;    63.9;     1.0;     4.9;     0.7;    11.8;     0.7;     2.5;     2.4;       .;       .;       .;     1.6;     4.1;Pijnacker-Nootdorp;Zuid-Holland;2011
15880;GM1926;2012-01-01;50103.0;1341.0;    25.5;    33.9;    45.7;    59.0;    50.7;    60.2;     1.1;     4.6;     0.7;    12.4;     0.8;     2.5;     2.5;     1.8;     0.9;     0.7;     1.6;     4.2;Pijnacker-Nootdorp;Zuid-Holland;2012
15881;GM1926;2013-01-01;50454.0;1351.0;    25.9;    34.0;    45.8;    61.4;    52.4;    63.1;     1.1;     4.6;     0.6;    12.1;     0.8;     2.5;     2.6;     1.8;       .;       .;     1.5;     4.2;Pijnacker-Nootdorp;Zuid-Holland;2013
15882;GM1926;2014-01-01;51071.0;1367.0;    26.8;    35.2;    48.3;    64.9;    53.6;    72.3;     0.9;     4.9;     0.6;    12.1;     0.7;     2.6;     2.7;     1.4;       .;       .;     1.5;     4.4;Pijnacker-Nootdorp;Zuid-Holland;2014
15883;GM1926;2015-01-01;51203.0;1371.0;    26.9;    35.7;    47.7;    65.9;    55.3;    66.2;     0.9;     5.5;     0.6;    12.1;     0.7;     2.6;     2.7;     1.5;     1.0;     0.6;     1.7;     4.4;Pijnacker-Nootdorp;Zuid-Holland;2015
15884;GM1926;2016-01-01;51894.0;1391.0;    27.3;    37.5;    49.2;    68.8;    56.9;    70.1;     0.9;     5.8;     0.6;    11.6;     0.7;     2.6;     2.7;     1.6;       .;       .;     1.7;     4.4;Pijnacker-Nootdorp;Zuid-Holland;2016
15885;GM1926;2017-01-01;52656.0;1411.0;    28.4;    39.8;    51.7;    71.4;    58.2;    75.8;     0.9;     6.1;     0.6;    11.6;     0.7;     2.6;     2.7;     1.6;     1.2;     0.4;     1.8;     4.4;Pijnacker-Nootdorp;Zuid-Holland;2017
15886;GM1926;2018-01-01;53634.0;1446.0;    28.4;    42.5;    51.8;    73.3;    59.8;    75.6;     0.9;     6.0;     0.6;    13.3;     0.7;     2.5;     2.7;     1.6;       .;       .;     1.8;     4.4;Pijnacker-Nootdorp;Zuid-Holland;2018
15887;GM1926;2019-01-01;54331.0;1465.0;    30.2;    44.9;    55.8;    79.7;    62.9;    86.3;     0.8;     6.1;     0.7;    14.1;     0.7;     2.5;     2.7;     1.5;       .;       .;     1.8;     4.5;Pijnacker-Nootdorp;Zuid-Holland;2019
15888;GM1926;2020-01-01;55308.0;1491.0;    30.6;    47.2;    55.7;    81.6;    65.9;    82.5;     0.8;     6.0;     0.7;    14.7;     0.7;     2.5;     2.7;     1.5;       .;       .;     1.8;     4.4;Pijnacker-Nootdorp;Zuid-Holland;2020
15889;GM1926;2021-01-01;55674.0;1501.0;    32.6;       .;    58.3;    85.7;    68.9;       .;     0.9;     6.2;     0.7;    13.3;     0.8;     2.6;     2.7;     1.6;       .;       .;     1.9;     4.5;Pijnacker-Nootdorp;Zuid-Holland;2021
15890;GM1926;2022-01-01;56572.0;1534.0;;;;;;;     0.9;     6.2;     0.7;    13.8;       .;       .;       .;     1.6;       .;       .;     1.9;     4.6;Pijnacker-Nootdorp;Zuid-Holland;2022
15891;GM1926;2023-01-01;57672.0;1564.0;;;;;;;;;;;;;;;;;;;Pijnacker-Nootdorp;Zuid-Holland;2023
15921;GM0439;1995-01-01;65029.0;2880.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Purmerend;Noord-Holland;1995
15922;GM0439;1996-01-01;65604.0;2905.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Purmerend;Noord-Holland;1996
15923;GM0439;1997-01-01;65856.0;2760.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Purmerend;Noord-Holland;1997
15924;GM0439;1998-01-01;66922.0;2805.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Purmerend;Noord-Holland;1998
15925;GM0439;1999-01-01;68431.0;2868.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Purmerend;Noord-Holland;1999
15926;GM0439;2000-01-01;70284.0;2958.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Purmerend;Noord-Holland;2000
15927;GM0439;2001-01-01;72142.0;3036.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Purmerend;Noord-Holland;2001
15928;GM0439;2002-01-01;73476.0;3092.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Purmerend;Noord-Holland;2002
15929;GM0439;2003-01-01;74921.0;3156.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Purmerend;Noord-Holland;2003
15930;GM0439;2004-01-01;75831.0;3194.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Purmerend;Noord-Holland;2004
15931;GM0439;2005-01-01;77068.0;3246.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Purmerend;Noord-Holland;2005
15932;GM0439;2006-01-01;77922.0;3299.0;;;;;;;       .;       .;       .;       .;     0.6;     2.4;     2.4;     1.9;     0.9;     0.4;     1.7;       .;Purmerend;Noord-Holland;2006
15933;GM0439;2007-01-01;77955.0;3301.0;;;;;;;     0.7;    10.5;     1.2;     6.2;     0.6;     2.4;     2.4;     1.9;       .;       .;     1.7;     2.0;Purmerend;Noord-Holland;2007
15934;GM0439;2008-01-01;78434.0;3321.0;;;;;;;     0.7;    10.2;       .;       .;     0.6;     1.9;     2.4;     1.9;     0.9;     0.5;     1.7;     1.9;Purmerend;Noord-Holland;2008
15935;GM0439;2009-01-01;78862.0;3364.0;;;;;;;     0.7;     9.9;     1.0;     7.3;     0.6;     2.5;     2.6;     1.9;       .;       .;     1.7;     1.9;Purmerend;Noord-Holland;2009
15936;GM0439;2010-01-01;79038.0;3371.0;;;;;;;     0.8;     9.6;     0.9;     8.6;     0.6;     2.5;     2.6;       .;     0.9;     0.5;     1.7;     1.9;Purmerend;Noord-Holland;2010
15937;GM0439;2011-01-01;79193.0;3386.0;    21.5;    30.1;    39.4;    52.4;    42.7;    53.2;     0.8;     9.6;     0.9;     8.2;     0.6;     2.5;     2.6;       .;       .;       .;     1.7;     1.9;Purmerend;Noord-Holland;2011
15938;GM0439;2012-01-01;79266.0;3389.0;    21.7;    30.0;    39.6;    52.5;    42.8;    51.3;     0.8;     9.6;     0.8;     9.9;     0.6;     2.7;     2.6;     2.2;     0.9;     0.5;     1.7;     1.9;Purmerend;Noord-Holland;2012
15939;GM0439;2013-01-01;79482.0;3423.0;    21.8;    30.4;    39.8;    53.5;    43.9;    49.0;     0.8;     9.6;     0.8;     9.8;     0.6;     2.7;     2.6;     2.2;       .;       .;     1.7;     1.7;Purmerend;Noord-Holland;2013
15940;GM0439;2014-01-01;79576.0;3427.0;    22.4;    31.3;    41.0;    56.3;    45.1;    55.0;     0.8;     9.3;     0.8;     7.5;     0.6;     2.7;     2.6;     2.2;       .;       .;     1.7;     1.8;Purmerend;Noord-Holland;2014
15941;GM0439;2015-01-01;79611.0;3428.0;    22.6;    32.3;    41.2;    56.7;    45.9;    51.3;     0.8;     9.2;     0.8;     7.4;     0.6;     2.9;     2.6;     1.6;     0.9;     0.4;     1.7;     1.9;Purmerend;Noord-Holland;2015
15942;GM0439;2016-01-01;79889.0;3444.0;    23.3;    33.6;    42.7;    59.6;    47.5;    56.2;     0.8;     9.0;     0.8;     7.2;     0.6;     3.0;     2.7;     1.4;       .;       .;     1.7;     1.9;Purmerend;Noord-Holland;2016
15943;GM0439;2017-01-01;79928.0;3446.0;    23.7;    34.8;    43.9;    61.2;    48.4;    58.1;     0.8;     9.1;     0.8;     7.2;     0.6;     2.9;     2.6;     1.4;     0.9;     0.4;     1.7;     1.9;Purmerend;Noord-Holland;2017
15944;GM0439;2018-01-01;79983.0;3454.0;    24.1;    35.9;    44.5;    62.4;    49.4;    60.4;     0.8;     8.9;     0.6;    15.8;     0.6;     2.6;     2.7;     1.3;       .;       .;     1.7;     1.9;Purmerend;Noord-Holland;2018
15945;GM0439;2019-01-01;80117.0;3460.0;    25.2;    38.1;    47.1;    66.7;    51.5;    69.8;     0.8;     8.9;     0.5;    16.5;     0.6;     2.7;     2.7;     2.3;       .;       .;     1.7;     1.9;Purmerend;Noord-Holland;2019
