ID;RegioS;Perioden;GemiddeldeWOZWaardeVanWoningen_98;Gemeentenaam;Provincienaam;Year
15605;GM0437;1998-01-01;     106;Ouder-Amstel;Noord-Holland;1998
15606;GM0437;1999-01-01;     112;Ouder-Amstel;Noord-Holland;1999
15607;GM0437;2000-01-01;     112;Ouder-Amstel;Noord-Holland;2000
15608;GM0437;2001-01-01;     189;Ouder-Amstel;Noord-Holland;2001
15609;GM0437;2002-01-01;     189;Ouder-Amstel;Noord-Holland;2002
15610;GM0437;2003-01-01;     190;Ouder-Amstel;Noord-Holland;2003
15611;GM0437;2004-01-01;     190;Ouder-Amstel;Noord-Holland;2004
15612;GM0437;2005-01-01;     284;Ouder-Amstel;Noord-Holland;2005
15613;GM0437;2006-01-01;     284;Ouder-Amstel;Noord-Holland;2006
15614;GM0437;2007-01-01;     307;Ouder-Amstel;Noord-Holland;2007
15615;GM0437;2008-01-01;     330;Ouder-Amstel;Noord-Holland;2008
15616;GM0437;2009-01-01;     347;Ouder-Amstel;Noord-Holland;2009
15617;GM0437;2010-01-01;     348;Ouder-Amstel;Noord-Holland;2010
15618;GM0437;2011-01-01;     349;Ouder-Amstel;Noord-Holland;2011
15619;GM0437;2012-01-01;     341;Ouder-Amstel;Noord-Holland;2012
15620;GM0437;2013-01-01;     323;Ouder-Amstel;Noord-Holland;2013
15621;GM0437;2014-01-01;     298;Ouder-Amstel;Noord-Holland;2014
15622;GM0437;2015-01-01;     296;Ouder-Amstel;Noord-Holland;2015
15623;GM0437;2016-01-01;     310;Ouder-Amstel;Noord-Holland;2016
15624;GM0437;2017-01-01;     330;Ouder-Amstel;Noord-Holland;2017
15625;GM0437;2018-01-01;     358;Ouder-Amstel;Noord-Holland;2018
15626;GM0437;2019-01-01;     399;Ouder-Amstel;Noord-Holland;2019
15627;GM0437;2020-01-01;     434;Ouder-Amstel;Noord-Holland;2020
15628;GM0437;2021-01-01;     468;Ouder-Amstel;Noord-Holland;2021
15629;GM0437;2022-01-01;     507;Ouder-Amstel;Noord-Holland;2022
15630;GM0437;2023-01-01;     559;Ouder-Amstel;Noord-Holland;2023
15660;GM0589;1995-01-01;       .;Oudewater;Utrecht;1995
15661;GM0589;1996-01-01;       .;Oudewater;Utrecht;1996
15662;GM0589;1997-01-01;      90;Oudewater;Utrecht;1997
15663;GM0589;1998-01-01;      91;Oudewater;Utrecht;1998
15664;GM0589;1999-01-01;      91;Oudewater;Utrecht;1999
15665;GM0589;2000-01-01;      92;Oudewater;Utrecht;2000
15666;GM0589;2001-01-01;     170;Oudewater;Utrecht;2001
15667;GM0589;2002-01-01;     171;Oudewater;Utrecht;2002
15668;GM0589;2003-01-01;     171;Oudewater;Utrecht;2003
15669;GM0589;2004-01-01;     171;Oudewater;Utrecht;2004
15670;GM0589;2005-01-01;     273;Oudewater;Utrecht;2005
15671;GM0589;2006-01-01;     274;Oudewater;Utrecht;2006
15672;GM0589;2007-01-01;     291;Oudewater;Utrecht;2007
15673;GM0589;2008-01-01;     312;Oudewater;Utrecht;2008
15674;GM0589;2009-01-01;     326;Oudewater;Utrecht;2009
15675;GM0589;2010-01-01;     331;Oudewater;Utrecht;2010
15676;GM0589;2011-01-01;     318;Oudewater;Utrecht;2011
15677;GM0589;2012-01-01;     308;Oudewater;Utrecht;2012
15678;GM0589;2013-01-01;     300;Oudewater;Utrecht;2013
15679;GM0589;2014-01-01;     282;Oudewater;Utrecht;2014
15680;GM0589;2015-01-01;     276;Oudewater;Utrecht;2015
15681;GM0589;2016-01-01;     273;Oudewater;Utrecht;2016
15682;GM0589;2017-01-01;     282;Oudewater;Utrecht;2017
15683;GM0589;2018-01-01;     287;Oudewater;Utrecht;2018
15684;GM0589;2019-01-01;     308;Oudewater;Utrecht;2019
15685;GM0589;2020-01-01;     324;Oudewater;Utrecht;2020
15686;GM0589;2021-01-01;     344;Oudewater;Utrecht;2021
15687;GM0589;2022-01-01;     369;Oudewater;Utrecht;2022
15688;GM0589;2023-01-01;     417;Oudewater;Utrecht;2023
15689;GM1734;1995-01-01;;Overbetuwe;Gelderland;1995
15690;GM1734;1996-01-01;;Overbetuwe;Gelderland;1996
15691;GM1734;1997-01-01;;Overbetuwe;Gelderland;1997
15692;GM1734;1998-01-01;;Overbetuwe;Gelderland;1998
15693;GM1734;1999-01-01;;Overbetuwe;Gelderland;1999
15694;GM1734;2000-01-01;;Overbetuwe;Gelderland;2000
15695;GM1734;2001-01-01;     151;Overbetuwe;Gelderland;2001
15696;GM1734;2002-01-01;     151;Overbetuwe;Gelderland;2002
15697;GM1734;2003-01-01;     151;Overbetuwe;Gelderland;2003
15698;GM1734;2004-01-01;     151;Overbetuwe;Gelderland;2004
15699;GM1734;2005-01-01;     238;Overbetuwe;Gelderland;2005
15700;GM1734;2006-01-01;     238;Overbetuwe;Gelderland;2006
15701;GM1734;2007-01-01;     248;Overbetuwe;Gelderland;2007
15702;GM1734;2008-01-01;     260;Overbetuwe;Gelderland;2008
15703;GM1734;2009-01-01;     268;Overbetuwe;Gelderland;2009
15704;GM1734;2010-01-01;     274;Overbetuwe;Gelderland;2010
15705;GM1734;2011-01-01;     263;Overbetuwe;Gelderland;2011
15706;GM1734;2012-01-01;     254;Overbetuwe;Gelderland;2012
15707;GM1734;2013-01-01;     246;Overbetuwe;Gelderland;2013
15708;GM1734;2014-01-01;     235;Overbetuwe;Gelderland;2014
15709;GM1734;2015-01-01;     227;Overbetuwe;Gelderland;2015
15710;GM1734;2016-01-01;     222;Overbetuwe;Gelderland;2016
15711;GM1734;2017-01-01;     227;Overbetuwe;Gelderland;2017
15712;GM1734;2018-01-01;     235;Overbetuwe;Gelderland;2018
15713;GM1734;2019-01-01;     248;Overbetuwe;Gelderland;2019
15714;GM1734;2020-01-01;     265;Overbetuwe;Gelderland;2020
15715;GM1734;2021-01-01;     287;Overbetuwe;Gelderland;2021
15716;GM1734;2022-01-01;     327;Overbetuwe;Gelderland;2022
15717;GM1734;2023-01-01;     383;Overbetuwe;Gelderland;2023
15718;GM0590;1995-01-01;       .;Papendrecht;Zuid-Holland;1995
15719;GM0590;1996-01-01;       .;Papendrecht;Zuid-Holland;1996
15720;GM0590;1997-01-01;      70;Papendrecht;Zuid-Holland;1997
15721;GM0590;1998-01-01;      74;Papendrecht;Zuid-Holland;1998
15722;GM0590;1999-01-01;      75;Papendrecht;Zuid-Holland;1999
15723;GM0590;2000-01-01;      75;Papendrecht;Zuid-Holland;2000
15724;GM0590;2001-01-01;     128;Papendrecht;Zuid-Holland;2001
15725;GM0590;2002-01-01;     128;Papendrecht;Zuid-Holland;2002
15726;GM0590;2003-01-01;     129;Papendrecht;Zuid-Holland;2003
15727;GM0590;2004-01-01;     130;Papendrecht;Zuid-Holland;2004
15728;GM0590;2005-01-01;     189;Papendrecht;Zuid-Holland;2005
15729;GM0590;2006-01-01;     190;Papendrecht;Zuid-Holland;2006
15730;GM0590;2007-01-01;     201;Papendrecht;Zuid-Holland;2007
15731;GM0590;2008-01-01;     217;Papendrecht;Zuid-Holland;2008
15732;GM0590;2009-01-01;     225;Papendrecht;Zuid-Holland;2009
15733;GM0590;2010-01-01;     227;Papendrecht;Zuid-Holland;2010
15734;GM0590;2011-01-01;     217;Papendrecht;Zuid-Holland;2011
15735;GM0590;2012-01-01;     213;Papendrecht;Zuid-Holland;2012
15736;GM0590;2013-01-01;     205;Papendrecht;Zuid-Holland;2013
15737;GM0590;2014-01-01;     190;Papendrecht;Zuid-Holland;2014
15738;GM0590;2015-01-01;     183;Papendrecht;Zuid-Holland;2015
15739;GM0590;2016-01-01;     188;Papendrecht;Zuid-Holland;2016
15740;GM0590;2017-01-01;     193;Papendrecht;Zuid-Holland;2017
15741;GM0590;2018-01-01;     204;Papendrecht;Zuid-Holland;2018
15742;GM0590;2019-01-01;     218;Papendrecht;Zuid-Holland;2019
15743;GM0590;2020-01-01;     237;Papendrecht;Zuid-Holland;2020
15744;GM0590;2021-01-01;     258;Papendrecht;Zuid-Holland;2021
15745;GM0590;2022-01-01;     276;Papendrecht;Zuid-Holland;2022
15746;GM0590;2023-01-01;     332;Papendrecht;Zuid-Holland;2023
15747;GM1894;1995-01-01;;Peel en Maas;Limburg;1995
15748;GM1894;1996-01-01;;Peel en Maas;Limburg;1996
15749;GM1894;1997-01-01;;Peel en Maas;Limburg;1997
15750;GM1894;1998-01-01;;Peel en Maas;Limburg;1998
15751;GM1894;1999-01-01;;Peel en Maas;Limburg;1999
15752;GM1894;2000-01-01;;Peel en Maas;Limburg;2000
15753;GM1894;2001-01-01;;Peel en Maas;Limburg;2001
15754;GM1894;2002-01-01;;Peel en Maas;Limburg;2002
15755;GM1894;2003-01-01;;Peel en Maas;Limburg;2003
15756;GM1894;2004-01-01;;Peel en Maas;Limburg;2004
15757;GM1894;2005-01-01;;Peel en Maas;Limburg;2005
15758;GM1894;2006-01-01;;Peel en Maas;Limburg;2006
15759;GM1894;2007-01-01;;Peel en Maas;Limburg;2007
15760;GM1894;2008-01-01;;Peel en Maas;Limburg;2008
15761;GM1894;2009-01-01;;Peel en Maas;Limburg;2009
15762;GM1894;2010-01-01;     263;Peel en Maas;Limburg;2010
15763;GM1894;2011-01-01;     252;Peel en Maas;Limburg;2011
15764;GM1894;2012-01-01;     247;Peel en Maas;Limburg;2012
15765;GM1894;2013-01-01;     238;Peel en Maas;Limburg;2013
15766;GM1894;2014-01-01;     228;Peel en Maas;Limburg;2014
15767;GM1894;2015-01-01;     222;Peel en Maas;Limburg;2015
15768;GM1894;2016-01-01;     224;Peel en Maas;Limburg;2016
15769;GM1894;2017-01-01;     227;Peel en Maas;Limburg;2017
15770;GM1894;2018-01-01;     234;Peel en Maas;Limburg;2018
15771;GM1894;2019-01-01;     251;Peel en Maas;Limburg;2019
15772;GM1894;2020-01-01;     266;Peel en Maas;Limburg;2020
15773;GM1894;2021-01-01;     284;Peel en Maas;Limburg;2021
15774;GM1894;2022-01-01;     299;Peel en Maas;Limburg;2022
15775;GM1894;2023-01-01;     357;Peel en Maas;Limburg;2023
15805;GM0765;1995-01-01;       .;Pekela;Groningen;1995
15806;GM0765;1996-01-01;       .;Pekela;Groningen;1996
15807;GM0765;1997-01-01;      45;Pekela;Groningen;1997
15808;GM0765;1998-01-01;      45;Pekela;Groningen;1998
15809;GM0765;1999-01-01;      46;Pekela;Groningen;1999
15810;GM0765;2000-01-01;      47;Pekela;Groningen;2000
15811;GM0765;2001-01-01;      75;Pekela;Groningen;2001
15812;GM0765;2002-01-01;      76;Pekela;Groningen;2002
15813;GM0765;2003-01-01;      78;Pekela;Groningen;2003
15814;GM0765;2004-01-01;      78;Pekela;Groningen;2004
15815;GM0765;2005-01-01;     124;Pekela;Groningen;2005
15816;GM0765;2006-01-01;     125;Pekela;Groningen;2006
15817;GM0765;2007-01-01;     134;Pekela;Groningen;2007
15818;GM0765;2008-01-01;     140;Pekela;Groningen;2008
15819;GM0765;2009-01-01;     145;Pekela;Groningen;2009
15820;GM0765;2010-01-01;     147;Pekela;Groningen;2010
15821;GM0765;2011-01-01;     146;Pekela;Groningen;2011
15822;GM0765;2012-01-01;     144;Pekela;Groningen;2012
15823;GM0765;2013-01-01;     137;Pekela;Groningen;2013
15824;GM0765;2014-01-01;     132;Pekela;Groningen;2014
15825;GM0765;2015-01-01;     129;Pekela;Groningen;2015
15826;GM0765;2016-01-01;     128;Pekela;Groningen;2016
15827;GM0765;2017-01-01;     127;Pekela;Groningen;2017
15828;GM0765;2018-01-01;     127;Pekela;Groningen;2018
15829;GM0765;2019-01-01;     132;Pekela;Groningen;2019
15830;GM0765;2020-01-01;     139;Pekela;Groningen;2020
15831;GM0765;2021-01-01;     148;Pekela;Groningen;2021
15832;GM0765;2022-01-01;     167;Pekela;Groningen;2022
15833;GM0765;2023-01-01;     194;Pekela;Groningen;2023
15863;GM1926;1995-01-01;;Pijnacker-Nootdorp;Zuid-Holland;1995
15864;GM1926;1996-01-01;;Pijnacker-Nootdorp;Zuid-Holland;1996
15865;GM1926;1997-01-01;;Pijnacker-Nootdorp;Zuid-Holland;1997
15866;GM1926;1998-01-01;;Pijnacker-Nootdorp;Zuid-Holland;1998
15867;GM1926;1999-01-01;;Pijnacker-Nootdorp;Zuid-Holland;1999
15868;GM1926;2000-01-01;;Pijnacker-Nootdorp;Zuid-Holland;2000
15869;GM1926;2001-01-01;;Pijnacker-Nootdorp;Zuid-Holland;2001
15870;GM1926;2002-01-01;     168;Pijnacker-Nootdorp;Zuid-Holland;2002
15871;GM1926;2003-01-01;     161;Pijnacker-Nootdorp;Zuid-Holland;2003
15872;GM1926;2004-01-01;     166;Pijnacker-Nootdorp;Zuid-Holland;2004
15873;GM1926;2005-01-01;     247;Pijnacker-Nootdorp;Zuid-Holland;2005
15874;GM1926;2006-01-01;     249;Pijnacker-Nootdorp;Zuid-Holland;2006
15875;GM1926;2007-01-01;     266;Pijnacker-Nootdorp;Zuid-Holland;2007
15876;GM1926;2008-01-01;     276;Pijnacker-Nootdorp;Zuid-Holland;2008
15877;GM1926;2009-01-01;     297;Pijnacker-Nootdorp;Zuid-Holland;2009
15878;GM1926;2010-01-01;     298;Pijnacker-Nootdorp;Zuid-Holland;2010
15879;GM1926;2011-01-01;     293;Pijnacker-Nootdorp;Zuid-Holland;2011
15880;GM1926;2012-01-01;     287;Pijnacker-Nootdorp;Zuid-Holland;2012
15881;GM1926;2013-01-01;     280;Pijnacker-Nootdorp;Zuid-Holland;2013
15882;GM1926;2014-01-01;     269;Pijnacker-Nootdorp;Zuid-Holland;2014
15883;GM1926;2015-01-01;     258;Pijnacker-Nootdorp;Zuid-Holland;2015
15884;GM1926;2016-01-01;     266;Pijnacker-Nootdorp;Zuid-Holland;2016
15885;GM1926;2017-01-01;     270;Pijnacker-Nootdorp;Zuid-Holland;2017
15886;GM1926;2018-01-01;     290;Pijnacker-Nootdorp;Zuid-Holland;2018
15887;GM1926;2019-01-01;     321;Pijnacker-Nootdorp;Zuid-Holland;2019
15888;GM1926;2020-01-01;     346;Pijnacker-Nootdorp;Zuid-Holland;2020
15889;GM1926;2021-01-01;     368;Pijnacker-Nootdorp;Zuid-Holland;2021
15890;GM1926;2022-01-01;     403;Pijnacker-Nootdorp;Zuid-Holland;2022
15891;GM1926;2023-01-01;     481;Pijnacker-Nootdorp;Zuid-Holland;2023
15921;GM0439;1995-01-01;       .;Purmerend;Noord-Holland;1995
15922;GM0439;1996-01-01;       .;Purmerend;Noord-Holland;1996
15923;GM0439;1997-01-01;      66;Purmerend;Noord-Holland;1997
15924;GM0439;1998-01-01;      67;Purmerend;Noord-Holland;1998
15925;GM0439;1999-01-01;      68;Purmerend;Noord-Holland;1999
15926;GM0439;2000-01-01;      68;Purmerend;Noord-Holland;2000
15927;GM0439;2001-01-01;     115;Purmerend;Noord-Holland;2001
15928;GM0439;2002-01-01;     118;Purmerend;Noord-Holland;2002
15929;GM0439;2003-01-01;     118;Purmerend;Noord-Holland;2003
15930;GM0439;2004-01-01;     118;Purmerend;Noord-Holland;2004
15931;GM0439;2005-01-01;     181;Purmerend;Noord-Holland;2005
15932;GM0439;2006-01-01;     182;Purmerend;Noord-Holland;2006
15933;GM0439;2007-01-01;     189;Purmerend;Noord-Holland;2007
15934;GM0439;2008-01-01;     209;Purmerend;Noord-Holland;2008
15935;GM0439;2009-01-01;     216;Purmerend;Noord-Holland;2009
15936;GM0439;2010-01-01;     217;Purmerend;Noord-Holland;2010
15937;GM0439;2011-01-01;     214;Purmerend;Noord-Holland;2011
15938;GM0439;2012-01-01;     207;Purmerend;Noord-Holland;2012
15939;GM0439;2013-01-01;     201;Purmerend;Noord-Holland;2013
15940;GM0439;2014-01-01;     189;Purmerend;Noord-Holland;2014
15941;GM0439;2015-01-01;     184;Purmerend;Noord-Holland;2015
15942;GM0439;2016-01-01;     185;Purmerend;Noord-Holland;2016
15943;GM0439;2017-01-01;     191;Purmerend;Noord-Holland;2017
15944;GM0439;2018-01-01;     209;Purmerend;Noord-Holland;2018
15945;GM0439;2019-01-01;     235;Purmerend;Noord-Holland;2019
15946;GM0439;2020-01-01;     261;Purmerend;Noord-Holland;2020
15947;GM0439;2021-01-01;     281;Purmerend;Noord-Holland;2021
15948;GM0439;2022-01-01;     329;Purmerend;Noord-Holland;2022
15949;GM0439;2023-01-01;     383;Purmerend;Noord-Holland;2023
15979;GM0273;1995-01-01;       .;Putten;Gelderland;1995
15980;GM0273;1996-01-01;       .;Putten;Gelderland;1996
15981;GM0273;1997-01-01;     105;Putten;Gelderland;1997
15982;GM0273;1998-01-01;     105;Putten;Gelderland;1998
15983;GM0273;1999-01-01;     105;Putten;Gelderland;1999
15984;GM0273;2000-01-01;     106;Putten;Gelderland;2000
15985;GM0273;2001-01-01;     196;Putten;Gelderland;2001
15986;GM0273;2002-01-01;     197;Putten;Gelderland;2002
15987;GM0273;2003-01-01;     197;Putten;Gelderland;2003
15988;GM0273;2004-01-01;     198;Putten;Gelderland;2004
15989;GM0273;2005-01-01;     269;Putten;Gelderland;2005
15990;GM0273;2006-01-01;     270;Putten;Gelderland;2006
15991;GM0273;2007-01-01;     294;Putten;Gelderland;2007
15992;GM0273;2008-01-01;     310;Putten;Gelderland;2008
15993;GM0273;2009-01-01;     319;Putten;Gelderland;2009
15994;GM0273;2010-01-01;     319;Putten;Gelderland;2010
15995;GM0273;2011-01-01;     312;Putten;Gelderland;2011
15996;GM0273;2012-01-01;     310;Putten;Gelderland;2012
15997;GM0273;2013-01-01;     299;Putten;Gelderland;2013
15998;GM0273;2014-01-01;     292;Putten;Gelderland;2014
15999;GM0273;2015-01-01;     289;Putten;Gelderland;2015
16000;GM0273;2016-01-01;     283;Putten;Gelderland;2016
16001;GM0273;2017-01-01;     297;Putten;Gelderland;2017
16002;GM0273;2018-01-01;     312;Putten;Gelderland;2018
16003;GM0273;2019-01-01;     325;Putten;Gelderland;2019
16004;GM0273;2020-01-01;     345;Putten;Gelderland;2020
16005;GM0273;2021-01-01;     367;Putten;Gelderland;2021
16006;GM0273;2022-01-01;     412;Putten;Gelderland;2022
16007;GM0273;2023-01-01;     489;Putten;Gelderland;2023
16008;GM0177;1995-01-01;       .;Raalte;Overijssel;1995
16009;GM0177;1996-01-01;       .;Raalte;Overijssel;1996
16010;GM0177;1997-01-01;      82;Raalte;Overijssel;1997
16011;GM0177;1998-01-01;      82;Raalte;Overijssel;1998
16012;GM0177;1999-01-01;      83;Raalte;Overijssel;1999
16013;GM0177;2000-01-01;      84;Raalte;Overijssel;2000
16014;GM0177;2001-01-01;     150;Raalte;Overijssel;2001
16015;GM0177;2002-01-01;     151;Raalte;Overijssel;2002
16016;GM0177;2003-01-01;     152;Raalte;Overijssel;2003
16017;GM0177;2004-01-01;     153;Raalte;Overijssel;2004
16018;GM0177;2005-01-01;     226;Raalte;Overijssel;2005
16019;GM0177;2006-01-01;     227;Raalte;Overijssel;2006
16020;GM0177;2007-01-01;     245;Raalte;Overijssel;2007
16021;GM0177;2008-01-01;     257;Raalte;Overijssel;2008
16022;GM0177;2009-01-01;     261;Raalte;Overijssel;2009
16023;GM0177;2010-01-01;     261;Raalte;Overijssel;2010
16024;GM0177;2011-01-01;     257;Raalte;Overijssel;2011
16025;GM0177;2012-01-01;     255;Raalte;Overijssel;2012
16026;GM0177;2013-01-01;     249;Raalte;Overijssel;2013
16027;GM0177;2014-01-01;     238;Raalte;Overijssel;2014
16028;GM0177;2015-01-01;     229;Raalte;Overijssel;2015
16029;GM0177;2016-01-01;     227;Raalte;Overijssel;2016
16030;GM0177;2017-01-01;     228;Raalte;Overijssel;2017
16031;GM0177;2018-01-01;     233;Raalte;Overijssel;2018
16032;GM0177;2019-01-01;     253;Raalte;Overijssel;2019
16033;GM0177;2020-01-01;     269;Raalte;Overijssel;2020
16034;GM0177;2021-01-01;     288;Raalte;Overijssel;2021
16035;GM0177;2022-01-01;     317;Raalte;Overijssel;2022
16036;GM0177;2023-01-01;     369;Raalte;Overijssel;2023
16153;GM0703;1995-01-01;       .;Reimerswaal;Zeeland;1995
16154;GM0703;1996-01-01;       .;Reimerswaal;Zeeland;1996
16155;GM0703;1997-01-01;      70;Reimerswaal;Zeeland;1997
16156;GM0703;1998-01-01;      70;Reimerswaal;Zeeland;1998
16157;GM0703;1999-01-01;      71;Reimerswaal;Zeeland;1999
16158;GM0703;2000-01-01;      72;Reimerswaal;Zeeland;2000
16159;GM0703;2001-01-01;      97;Reimerswaal;Zeeland;2001
16160;GM0703;2002-01-01;      98;Reimerswaal;Zeeland;2002
16161;GM0703;2003-01-01;      98;Reimerswaal;Zeeland;2003
16162;GM0703;2004-01-01;      99;Reimerswaal;Zeeland;2004
16163;GM0703;2005-01-01;     154;Reimerswaal;Zeeland;2005
16164;GM0703;2006-01-01;     155;Reimerswaal;Zeeland;2006
16165;GM0703;2007-01-01;     184;Reimerswaal;Zeeland;2007
16166;GM0703;2008-01-01;     196;Reimerswaal;Zeeland;2008
16167;GM0703;2009-01-01;     202;Reimerswaal;Zeeland;2009
16168;GM0703;2010-01-01;     203;Reimerswaal;Zeeland;2010
16169;GM0703;2011-01-01;     202;Reimerswaal;Zeeland;2011
16170;GM0703;2012-01-01;     199;Reimerswaal;Zeeland;2012
16171;GM0703;2013-01-01;     193;Reimerswaal;Zeeland;2013
16172;GM0703;2014-01-01;     189;Reimerswaal;Zeeland;2014
16173;GM0703;2015-01-01;     185;Reimerswaal;Zeeland;2015
16174;GM0703;2016-01-01;     185;Reimerswaal;Zeeland;2016
16175;GM0703;2017-01-01;     190;Reimerswaal;Zeeland;2017
16176;GM0703;2018-01-01;     195;Reimerswaal;Zeeland;2018
16177;GM0703;2019-01-01;     203;Reimerswaal;Zeeland;2019
16178;GM0703;2020-01-01;     211;Reimerswaal;Zeeland;2020
16179;GM0703;2021-01-01;     222;Reimerswaal;Zeeland;2021
16180;GM0703;2022-01-01;     235;Reimerswaal;Zeeland;2022
16181;GM0703;2023-01-01;     272;Reimerswaal;Zeeland;2023
16182;GM0274;1995-01-01;       .;Renkum;Gelderland;1995
16183;GM0274;1996-01-01;       .;Renkum;Gelderland;1996
16184;GM0274;1997-01-01;      91;Renkum;Gelderland;1997
16185;GM0274;1998-01-01;      91;Renkum;Gelderland;1998
16186;GM0274;1999-01-01;      92;Renkum;Gelderland;1999
16187;GM0274;2000-01-01;      92;Renkum;Gelderland;2000
16188;GM0274;2001-01-01;     176;Renkum;Gelderland;2001
16189;GM0274;2002-01-01;     175;Renkum;Gelderland;2002
16190;GM0274;2003-01-01;     175;Renkum;Gelderland;2003
16191;GM0274;2004-01-01;     176;Renkum;Gelderland;2004
16192;GM0274;2005-01-01;     253;Renkum;Gelderland;2005
16193;GM0274;2006-01-01;     253;Renkum;Gelderland;2006
16194;GM0274;2007-01-01;     270;Renkum;Gelderland;2007
16195;GM0274;2008-01-01;     284;Renkum;Gelderland;2008
16196;GM0274;2009-01-01;     295;Renkum;Gelderland;2009
16197;GM0274;2010-01-01;     293;Renkum;Gelderland;2010
16198;GM0274;2011-01-01;     286;Renkum;Gelderland;2011
16199;GM0274;2012-01-01;     281;Renkum;Gelderland;2012
16200;GM0274;2013-01-01;     268;Renkum;Gelderland;2013
16201;GM0274;2014-01-01;     252;Renkum;Gelderland;2014
16202;GM0274;2015-01-01;     246;Renkum;Gelderland;2015
16203;GM0274;2016-01-01;     243;Renkum;Gelderland;2016
16204;GM0274;2017-01-01;     247;Renkum;Gelderland;2017
16205;GM0274;2018-01-01;     259;Renkum;Gelderland;2018
16206;GM0274;2019-01-01;     282;Renkum;Gelderland;2019
16207;GM0274;2020-01-01;     299;Renkum;Gelderland;2020
16208;GM0274;2021-01-01;     315;Renkum;Gelderland;2021
16209;GM0274;2022-01-01;     338;Renkum;Gelderland;2022
16210;GM0274;2023-01-01;     404;Renkum;Gelderland;2023
16211;GM0339;1995-01-01;       .;Renswoude;Utrecht;1995
16212;GM0339;1996-01-01;       .;Renswoude;Utrecht;1996
16213;GM0339;1997-01-01;     103;Renswoude;Utrecht;1997
16214;GM0339;1998-01-01;     104;Renswoude;Utrecht;1998
